Similarity report run on: 2023-01-31 20:44:43.630588
**************************************************
Start of report
**************************************************
Speaker: 80845274
**************************************************
File1, File2, Distance Score,Similarity Score,Program Result
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0853480000_TGNLBR_178146.wav, 90.07%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0827110000_BHARBC_282683.wav, 88.94%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0857350000_TGNLSR_101679.wav, 88.94%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1012050000_KTMMA_3862.wav, 93.18%,Same
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0954220000_JKJEV_370378.wav, 91.8%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0851440000_APCTBA_82984.wav, 91.57%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0836230000_BHARBU_352083.wav, 91.36%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0832420000_BHGGCH_363638.wav, 80.58%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0845370000_KTMTNT_319913.wav, 91.07%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0821320000_APCTDOA_163136.wav, 90.06%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0900590000_KTMPL_158732.wav, 88.85%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0947340000_BHARBC_351991.wav, 92.64%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0837460000_KTCMBA_300983.wav, 88.29%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_0846370000_IMG20220911094529.wav, 89.65%,Diff
**************************************************
KA_Mysore_80845274_1029560000_TGKTD_168889.wav, KA_Mysore_80845274_1024190000_BHGJMT_186617.wav, 93.29%,Same
**************************************************
